probabilidad_fraude,prediccion_fraude
4.4601067941616016e-21,0
9.672469641858723e-21,0
0.000899048525805801,0
1.12987282630634e-09,0
8.806155660864847e-14,0
1.2441422006589128e-21,0
2.044521493459222e-20,0
2.553426956413853e-14,0
9.8917246770272e-16,0
6.093074079427809e-11,0
5.10821534306976e-09,0
6.599772032530383e-12,0
3.233828620386539e-19,0
3.839708332144606e-24,0
1.1296588326213686e-13,0
5.25847384397618e-18,0
8.303095814230332e-21,0
1.5449412451593127e-22,0
7.103445569941879e-22,0
3.970470060783519e-16,0
8.183740901832098e-06,0
4.726430467539337e-11,0
6.861370857883938e-10,0
1.3587272035691353e-15,0
3.202315392584961e-21,0
2.0334283939797096e-18,0
1.4400512948895958e-19,0
7.182295417061379e-22,0
2.3452435842715234e-25,0
3.7176773088112836e-18,0
2.542001194084856e-11,0
9.522959496716118e-17,0
8.887499767910554e-19,0
0.0007460309554035168,0
1.2401015250044023e-20,0
7.204149114863255e-22,0
3.092773233389815e-18,0
1.6353283066741698e-19,0
5.676951232687234e-13,0
3.3324343064518147e-12,0
5.2022727050359495e-14,0
4.8315958762930304e-15,0
1.2274632531973805e-13,0
4.9973849279471896e-21,0
4.0947902985760527e-22,0
2.035219407554506e-17,0
4.8407330739488066e-18,0
5.106571118184332e-15,0
5.914770728222382e-17,0
6.01776504473493e-09,0
2.3317102746297928e-12,0
9.442873875703826e-07,0
7.291866411260628e-18,0
5.597578981569117e-22,0
7.79177981177629e-09,0
4.126891529841533e-14,0
1.6033878670386113e-12,0
2.976385498244178e-08,0
1.4661886490213119e-10,0
5.018104992577617e-12,0
6.126028814639122e-22,0
8.020912035269962e-14,0
1.9918091441920945e-18,0
1.8870153073630155e-23,0
1.752069034440804e-16,0
1.8421513840065056e-16,0
7.400099661402239e-07,0
2.0164684956113792e-25,0
1.244177171587652e-16,0
1.622507187775861e-17,0
1.977208218524801e-12,0
5.986951124126953e-14,0
2.283618252615102e-16,0
2.8399154296345497e-16,0
3.818070823267283e-15,0
3.232472635765573e-17,0
2.8072282708912873e-11,0
4.678479430235537e-20,0
1.477882412202801e-21,0
9.95714000801772e-16,0
1.6460053521334253e-20,0
8.810194887070183e-11,0
8.945140839362067e-19,0
1.9261688235548827e-14,0
4.004458324556307e-12,0
8.29849488712998e-14,0
1.0802341081294874e-20,0
1.2480810101020127e-16,0
7.028271419916305e-23,0
4.258467743382826e-23,0
9.37378805593395e-10,0
2.3327181942672924e-18,0
2.462756866827561e-13,0
5.563341245584451e-21,0
3.4621946636034013e-12,0
1.1530055384219838e-18,0
9.420880545451986e-19,0
5.246981160911699e-21,0
1.1650319615415354e-19,0
3.0631312674291174e-23,0
3.061095170507751e-16,0
1.0297969490498236e-16,0
9.579069302116618e-18,0
1.0019294998766232e-17,0
6.810373890695608e-13,0
6.103744603424587e-14,0
3.592934095819505e-15,0
3.393436042063032e-15,0
1.1872488948807092e-14,0
5.2239981060491464e-24,0
2.0067851014988816e-18,0
1.2453275284878128e-27,0
0.435834302134459,0
1.9460042959975842e-16,0
6.502867596658887e-19,0
2.604569241068296e-10,0
1.9792986593565867e-12,0
6.005463023972011e-11,0
2.4065900637216403e-11,0
1.0684061670078597e-14,0
1.0274878600027617e-20,0
1.416339897984176e-08,0
4.1868019572698686e-05,0
3.8038739641785866e-20,0
1.2762063169569355e-23,0
3.349447491127532e-18,0
0.9998501631695531,1
1.0682047755177807e-22,0
2.944247152197949e-18,0
4.8066724081202406e-12,0
3.4242618459512734e-22,0
2.642550216682384e-18,0
1.3969243695939001e-11,0
8.317914557136837e-09,0
0.9705241277990069,1
5.517819136859715e-10,0
4.7225527533823395e-20,0
4.608940067593422e-15,0
6.073823538907652e-24,0
3.1831391399795016e-17,0
1.6101814329624875e-20,0
1.6639167778194988e-16,0
5.089368301366136e-21,0
7.398967680415483e-24,0
3.4607958627373904e-27,0
5.046374490085379e-16,0
5.632947345000542e-19,0
5.8046236960964185e-21,0
1.3817461595274981e-17,0
1.8679966030480858e-15,0
4.0093446431103354e-21,0
3.142473433401738e-18,0
1.0392192575567784e-20,0
1.2585690658855659e-23,0
1.5373422114746858e-22,0
1.805925708460297e-22,0
2.2673970963898238e-23,0
2.2543741071794084e-23,0
4.252809598987268e-18,0
1.095620525065502e-15,0
1.8173716299258832e-20,0
2.3036348786377584e-21,0
2.6150507669403794e-20,0
8.810054732055226e-14,0
6.086082018654031e-23,0
5.223894761341287e-23,0
7.848377069002637e-20,0
7.647403373435919e-14,0
1.0311185907864812e-15,0
6.47092766277387e-17,0
1.2101580443031919e-18,0
1.3445195202590806e-08,0
1.4604475932533308e-07,0
2.646776171656776e-16,0
3.167140349680244e-19,0
3.035609098500703e-18,0
6.453260177296469e-11,0
4.732963952164488e-20,0
2.943246639335065e-14,0
6.688804133925067e-14,0
6.007776681240343e-21,0
8.868548219415291e-16,0
0.00463203442116916,0
3.6669017793087665e-23,0
3.9153246118469965e-20,0
1.307196557194604e-25,0
8.744085752359992e-12,0
1.3931015149998711e-08,0
5.037734614056944e-11,0
6.706301739624147e-21,0
1.0257625776389462e-16,0
4.886667406264691e-21,0
1.0262142008125632e-16,0
0.8646328434924432,1
9.503246503740888e-13,0
8.60405780493751e-19,0
7.420662412434517e-11,0
2.4372471761968236e-20,0
5.773886246459683e-21,0
1.158895036454622e-23,0
0.0033771251929841963,0
4.443030442375288e-15,0
4.1396786669085683e-16,0
2.8604982976394647e-19,0
9.961631489567411e-21,0
1.918730391725223e-18,0
9.37580295256148e-19,0
1.125441026515944e-16,0
0.0013322199339139136,0
0.9488956410330793,1
1.4463252176260736e-22,0
8.440596304113082e-18,0
1.7937210622074246e-15,0
6.603935111606963e-19,0
3.894829997075763e-15,0
1.2308565389282582e-16,0
3.76985655050975e-13,0
1.7081371655960972e-20,0
7.875219166055126e-26,0
1.4875665463992195e-12,0
9.656461792174113e-18,0
3.52153270981132e-13,0
1.7066965323056982e-20,0
1.3701290794297067e-16,0
1.4531125239493714e-14,0
1.8702471694526505e-21,0
2.153376431820391e-19,0
1.4610331743592745e-14,0
1.443236574205739e-06,0
5.611938187798922e-21,0
0.00011768238193679175,0
1.4787830771691047e-24,0
1.0776528892146993e-16,0
4.399688367358405e-25,0
5.7124913248456083e-11,0
3.616430585171099e-22,0
1.5226193157444072e-12,0
6.070729328542766e-23,0
6.809580527392164e-10,0
1.951107358503387e-14,0
6.154191509608799e-19,0
3.979294418220643e-20,0
1.6175903751054763e-10,0
5.7879864725045595e-12,0
6.780612930393357e-15,0
8.256101343355053e-20,0
7.218026742926093e-25,0
7.20677490045504e-25,0
1.6116690177207566e-15,0
3.3527801040797475e-12,0
3.03543292710802e-11,0
1.2966653546497501e-21,0
6.042809840333287e-17,0
1.276439160860032e-11,0
2.129102306817344e-10,0
7.355608869160005e-18,0
1.2710801064897003e-17,0
3.647332547641706e-14,0
2.521431062241079e-15,0
3.704155954286877e-17,0
3.2734319828625873e-16,0
3.7327145239515986e-14,0
1.0755016828859776e-12,0
1.0923240790823059e-20,0
1.2358681637282166e-18,0
5.53121937806088e-16,0
7.809971929399408e-10,0
1.0827141787200107e-08,0
0.00030768453891019947,0
6.061373093354237e-08,0
3.7553263834268316e-15,0
6.745982726128794e-10,0
4.20242304327053e-21,0
6.646078208601613e-15,0
5.4596401750632695e-21,0
6.258827356073239e-20,0
5.24088030615353e-25,0
1.112447755515049e-11,0
7.700255836777217e-14,0
3.0410097485146335e-19,0
3.165130604743103e-19,0
3.0105875612175424e-09,0
1.2853887082763164e-16,0
4.9788130603500464e-14,0
3.6616940662926666e-13,0
7.402834090226596e-19,0
7.621540919420917e-21,0
1.1613944646986253e-14,0
2.2442764634210587e-17,0
1.1757353766814919e-07,0
2.5894312592047393e-14,0
1.0426737011714667e-14,0
6.131416571967687e-19,0
8.275761532753896e-15,0
9.921123940869022e-17,0
2.4986282756868693e-22,0
8.133025286841154e-21,0
1.8729475684824942e-23,0
9.030936334654859e-12,0
6.072025072814634e-15,0
5.775612701340876e-14,0
5.219603122685934e-13,0
1.2637376530355603e-11,0
3.62451446676565e-10,0
1.3166816206850342e-22,0
3.5900989199938304e-13,0
0.20197358807656668,0
2.640604943038728e-10,0
1.895055120088643e-14,0
5.988651098672289e-05,0
4.946392530717118e-19,0
1.143604398996792e-12,0
4.4310781012728454e-18,0
1.246507092400423e-11,0
4.218230671086065e-21,0
3.598060186664348e-16,0
1.6551398543150548e-16,0
1.125460399474914e-12,0
1.3345010103028242e-22,0
4.7645044929985845e-23,0
2.5295283495621953e-16,0
5.01652837513366e-15,0
2.9012819427801522e-18,0
7.439003902523396e-17,0
1.2569356528229375e-21,0
6.826388728984437e-12,0
2.291178063227932e-21,0
2.760240437602307e-24,0
4.1230486253920555e-13,0
1.9728729893131555e-17,0
1.303706802027868e-15,0
2.1486852755240397e-18,0
1.367501335170119e-19,0
3.3740185231492535e-20,0
1.319249837670776e-19,0
8.528739650122979e-16,0
1.172749876256949e-18,0
1.5372754429744717e-13,0
3.8760830005825564e-17,0
1.3589279680677063e-15,0
2.700877764490232e-23,0
1.9912374114012534e-17,0
2.946700832397245e-19,0
4.373144473535967e-17,0
3.863768958649292e-15,0
1.2343160491595634e-20,0
8.395436827225791e-23,0
1.1404209623589796e-20,0
5.240833726243046e-12,0
2.0507294699249506e-21,0
2.711144596571843e-09,0
2.4500105121532967e-11,0
7.503139112277838e-14,0
8.00817613681101e-06,0
8.217825636522608e-15,0
1.6894836883700958e-11,0
7.553706423927884e-15,0
1.485135414719357e-20,0
1.2461461847979285e-11,0
7.624410934677347e-12,0
0.0007619705958824681,0
2.854443702627036e-18,0
1.6428460889428407e-07,0
7.284701361075738e-22,0
2.755630060166429e-18,0
5.7266761667814e-20,0
2.5150951041166263e-15,0
3.553549723066048e-23,0
3.1237647414140376e-12,0
9.611533018654435e-19,0
1.8917451047264522e-19,0
2.2282601952749523e-16,0
1.7900350891678598e-26,0
6.228535782835446e-19,0
1.3110308837136997e-22,0
8.333273467481822e-28,0
6.816276145608514e-13,0
6.679455854092443e-20,0
5.086907715586735e-21,0
3.649130247870913e-16,0
5.586748013856705e-16,0
1.211226303139626e-15,0
1.0668668467914491e-16,0
1.0012921415127145e-22,0
2.1717118264165783e-19,0
3.467479525027626e-22,0
1.0996908435918595e-20,0
1.4174909731038027e-22,0
1.5145473981442416e-23,0
7.175792313878239e-23,0
2.0238499056213646e-13,0
6.532407238564038e-14,0
6.997173872219035e-10,0
8.501692150760667e-19,0
1.8013429456125148e-25,0
2.781091105442929e-21,0
9.461515168756108e-24,0
1.5763028549875708e-20,0
2.22104547410743e-09,0
7.383549668287423e-15,0
1.784707393394881e-20,0
4.1156194153619425e-21,0
6.058226967008001e-10,0
4.8614129908764376e-11,0
1.0598657751458615e-14,0
2.3078806274315627e-19,0
2.7999059493184513e-07,0
2.412438993023453e-16,0
7.091035133073635e-16,0
6.824130272430299e-21,0
0.7779920638548454,1
1.8199223934328558e-13,0
2.682096897569776e-25,0
4.5352156773636014e-20,0
6.932268942995712e-14,0
7.365956024133998e-24,0
5.434306355129428e-23,0
3.152127273840095e-12,0
5.421853555768402e-18,0
3.12798200151797e-14,0
2.339135135430916e-16,0
4.449516557483191e-16,0
2.0242078750838718e-13,0
5.93116381027068e-17,0
2.4868523106145902e-14,0
3.1605501485140515e-15,0
3.036373911755481e-24,0
7.742293861358807e-15,0
3.5298202626020146e-17,0
5.709286805248879e-19,0
2.785096076605417e-20,0
1.044816205830014e-21,0
7.977474699510494e-13,0
4.2957358561479064e-19,0
4.3505924715849113e-17,0
6.1531815587961825e-15,0
2.6020359637424273e-24,0
3.1447025706198897e-19,0
2.9061364011119744e-14,0
3.407460672415305e-25,0
3.1535835253874227e-06,0
7.320435620398827e-10,0
1.0010408799620114e-05,0
3.351461199316177e-15,0
1.4004899249330384e-16,0
9.298202380288012e-17,0
7.373935428427463e-06,0
2.6472688307862823e-12,0
1.1000006426753075e-14,0
4.4791986152872306e-21,0
1.516325164161045e-22,0
3.4143839804199148e-15,0
1.1749158717288087e-08,0
1.3793268985315045e-15,0
5.485246701410115e-15,0
5.931642151385336e-15,0
4.990666429235119e-16,0
1.5610732952872238e-06,0
6.673480995859976e-20,0
3.5807291096803605e-10,0
1.0381898258287447e-16,0
1.1958617020837565e-17,0
6.00135153347891e-14,0
5.714782686392547e-23,0
4.459919894651808e-21,0
3.0444113409285e-11,0
5.3761704328414225e-17,0
1.5026780802085906e-10,0
0.9998902592991538,1
1.570916108832508e-15,0
2.0676242110219353e-12,0
7.200191112790673e-20,0
4.834795429779787e-11,0
2.9123987765793695e-13,0
2.450423219152646e-20,0
1.602594903799787e-19,0
0.08164854209023062,0
1.0383543543317657e-05,0
8.667020581679309e-17,0
7.553967160331095e-12,0
1.663120092958196e-09,0
7.61984991920255e-16,0
9.420179439691084e-10,0
4.091939044172221e-14,0
9.611417659247944e-21,0
5.1637128182319725e-15,0
1.9517738401222015e-15,0
1.2866721541388128e-11,0
2.7932537041339036e-15,0
1.0353795660361258e-15,0
7.8567578800919e-09,0
6.184991668135403e-12,0
1.9039303649593117e-18,0
7.977729107005956e-17,0
1.1942363559854603e-17,0
4.3446056994489044e-13,0
2.484995378172503e-15,0
5.994275759132292e-18,0
2.192054709553952e-23,0
1.6391031356100943e-17,0
8.751561979240656e-10,0
2.7550078108632585e-27,0
1.9900531559717112e-11,0
3.6998075292562444e-20,0
4.935457694268954e-16,0
1.4104304099551876e-12,0
7.143383329791845e-13,0
5.824204305437776e-20,0
3.7609128397469474e-23,0
1.2607671394519672e-11,0
5.459047091119952e-14,0
1.8733092864065354e-13,0
3.707436483913556e-21,0
1.1755750270601844e-17,0
8.088765937726891e-06,0
3.353737295361398e-19,0
8.238834403951803e-15,0
1.9244996449514315e-17,0
4.2680029678504946e-18,0
3.130248222020707e-20,0
6.890385486638003e-18,0
9.278286465388381e-15,0
5.640041053390283e-17,0
7.192461751762619e-16,0
9.432724759293929e-17,0
9.245454099549432e-23,0
8.789670962727912e-15,0
3.34206740045659e-17,0
1.4360995876784209e-18,0
7.293501102649793e-18,0
4.60515172152167e-15,0
4.448113233513477e-23,0
1.5088859015443277e-14,0
7.673434779534761e-16,0
1.379194667894165e-17,0
6.530293054573422e-23,0
1.1924778193069294e-09,0
1.276510408532787e-21,0
1.8053365620214298e-20,0
2.465163654093088e-19,0
5.176230613399328e-12,0
9.883053849662661e-07,0
1.8243807589254698e-22,0
1.808140477155897e-12,0
3.463353435207408e-16,0
2.1730626242399725e-20,0
4.148300217175727e-15,0
2.070830564063756e-20,0
1.9954007268721858e-10,0
8.526455060130459e-14,0
1.3724325343902078e-14,0
5.0849958199918915e-27,0
6.827888995806846e-11,0
2.573024926308412e-18,0
6.1003533493139254e-12,0
6.321423952723572e-16,0
4.58494056232155e-19,0
1.4221945629148494e-18,0
3.4565025334301267e-12,0
2.7822848029904667e-25,0
1.4328419383485862e-15,0
1.8492152304922213e-12,0
2.981771319328617e-13,0
1.0301972067260441e-19,0
3.688122197528523e-18,0
4.286659626993025e-06,0
2.5190565860807204e-14,0
3.7972975526315444e-13,0
6.009199423019142e-13,0
1.1095628714130463e-06,0
2.456990764588291e-10,0
5.487181558211798e-23,0
6.1964476871319064e-12,0
1.1106222487610029e-10,0
2.9059562846641606e-24,0
5.120985392786581e-18,0
3.4880719995452385e-12,0
8.100819241538167e-18,0
2.2017823061977416e-24,0
3.3436126619109134e-21,0
1.6617895621067477e-14,0
5.727134442355345e-21,0
2.1235742046385243e-17,0
2.0962439148143384e-21,0
3.762381277941575e-21,0
5.159566008936982e-17,0
6.729457369749663e-22,0
3.3267047703538487e-25,0
1.9756793499175052e-12,0
4.477425268215261e-16,0
2.607520120308375e-11,0
4.734356482994281e-14,0
2.8279671860121716e-12,0
2.2668345620543595e-17,0
1.2098896483699615e-21,0
4.857461408517357e-16,0
1.9478657741483212e-17,0
3.6097967685935346e-15,0
4.101402155557758e-17,0
6.345739006079301e-19,0
4.338572773768708e-19,0
5.022718147667307e-11,0
1.3731123711922731e-12,0
2.7692787406488512e-18,0
7.012205013413526e-21,0
1.8177606821968718e-16,0
8.583000490550788e-13,0
2.8584194212154805e-14,0
1.1145111536586174e-17,0
5.426498287740558e-16,0
1.042570697031732e-18,0
1.9457434873598258e-11,0
9.844531854198584e-13,0
2.4763699269357305e-13,0
1.177669726380926e-18,0
5.032163933509623e-27,0
1.4078027553161157e-07,0
1.0008061098056122e-11,0
1.4707183947395286e-15,0
5.4537429830141055e-21,0
7.750061910343838e-22,0
1.6665701919874868e-14,0
2.91860459983674e-25,0
9.254355151838607e-14,0
1.7863971582831338e-09,0
1.6234359627811242e-14,0
3.94433308450181e-13,0
2.0168380484629236e-10,0
7.883358845696039e-07,0
1.575481385707953e-12,0
4.820788429764083e-12,0
1.3317207385174696e-20,0
3.0723835183836297e-15,0
9.642150034180536e-22,0
9.923189385328816e-14,0
1.1514101300815696e-18,0
3.556377376968963e-13,0
4.0926216268087475e-17,0
3.5287859218170625e-20,0
5.483791378017488e-14,0
2.07835030522979e-16,0
2.681833421026926e-11,0
7.76992175045828e-19,0
2.449155270364509e-15,0
2.881626018368737e-19,0
3.0390199023245367e-15,0
3.893416006540462e-07,0
8.693001687099629e-21,0
5.114988075295535e-05,0
6.134082387914797e-14,0
1.1747584588757446e-17,0
2.0419253601107615e-16,0
9.82732074472389e-19,0
1.6856980343262879e-15,0
1.1144196062808204e-11,0
6.603753522875555e-17,0
8.509977236526182e-13,0
4.137287048863667e-20,0
3.1142466169188385e-20,0
4.910624057914496e-12,0
2.0775377365788556e-15,0
1.0187407105467247e-11,0
5.613569584463963e-18,0
1.2638761301652655e-22,0
7.238276192023826e-19,0
5.387031306075692e-10,0
1.5023363443288212e-17,0
8.023411030544094e-23,0
7.079748771894073e-14,0
3.205769863194678e-15,0
4.868240156555865e-16,0
1.806566328063933e-14,0
6.508023694634277e-14,0
1.0272013653194106e-24,0
1.406222517881964e-14,0
2.9063699093820828e-08,0
1.3148169844079093e-10,0
8.0241020536417855e-28,0
9.991649454713359e-12,0
3.1944508560737814e-10,0
4.0245075439333206e-21,0
9.278414123747486e-22,0
8.555389926349558e-21,0
2.0053125787736614e-27,0
6.1165599100058356e-18,0
2.0191267523147077e-23,0
3.47691275673647e-27,0
1.5763823416376497e-20,0
1.1392381602026472e-11,0
2.6902327991013752e-15,0
0.0005812184083391662,0
1.0132657987515939e-15,0
2.2064171756244125e-18,0
7.713246934148476e-13,0
1.0091869218093139e-25,0
1.7207529092894133e-21,0
1.957324529960162e-12,0
2.8782610845892364e-18,0
8.17430259728739e-17,0
8.423589838515606e-11,0
1.0142217751362568e-16,0
7.46624534221779e-07,0
9.584092251635953e-17,0
1.0496841354515344e-08,0
6.6902042843112754e-18,0
1.2075152774532273e-20,0
1.2477123708596287e-13,0
7.500031993638946e-17,0
2.9356587382152025e-14,0
0.08759138711916555,0
1.6181692276067453e-10,0
3.8154989021936926e-24,0
9.003851493096367e-14,0
1.7397701442467766e-18,0
8.602741289063496e-17,0
3.367294585401583e-15,0
1.120167656817354e-15,0
2.0172549722554238e-21,0
2.1597583494255082e-15,0
1.143880575016698e-19,0
5.083308619450062e-27,0
2.691106147298709e-21,0
3.36481146249517e-17,0
9.893084283983192e-10,0
4.471198360736777e-28,0
7.383596662625916e-26,0
2.452603892734887e-15,0
5.801475921741951e-14,0
7.338097831987644e-16,0
1.6157228966263462e-17,0
5.738616934066412e-13,0
1.7374183389049574e-16,0
1.782831716875623e-18,0
1.970008470885871e-15,0
1.69063201134356e-24,0
2.6434300429629797e-05,0
1.3157803750057738e-07,0
1.962707685343578e-24,0
5.9914872379107e-20,0
1.6724755393397028e-11,0
3.1210131386104933e-15,0
4.5060176619355934e-17,0
8.62474969204842e-14,0
3.954485336807343e-16,0
5.803143456869513e-19,0
0.00029302318041053455,0
1.6080478538418917e-13,0
4.5547020449993283e-11,0
5.013473781696559e-13,0
3.928255936285895e-05,0
1.707097704684734e-20,0
2.5189268516351837e-14,0
1.1897613299533122e-19,0
2.289624988220968e-19,0
4.229029066249918e-12,0
1.7102368442785367e-15,0
5.880816576894279e-18,0
3.4329192395226695e-16,0
1.298366116725233e-12,0
2.9976202555574254e-17,0
0.03433506106006087,0
1.1824536697305648e-10,0
3.197728653609385e-08,0
1.9832013959355166e-16,0
1.936061190753459e-13,0
8.980057469913226e-23,0
5.389638968420815e-14,0
2.3199510519205804e-20,0
1.5730327963846695e-17,0
5.507127343938129e-05,0
3.259746825661407e-19,0
6.904823324883424e-16,0
5.142119447291741e-08,0
5.5941408655047005e-24,0
1.5163986684736138e-12,0
1.0127860860929208e-18,0
4.121648868800899e-09,0
9.711698566040385e-25,0
4.482508610581669e-18,0
3.1036683721535334e-05,0
8.069577082167873e-11,0
0.9361535681370678,1
1.374082258925223e-15,0
1.3574106559971139e-11,0
1.1453763496744688e-19,0
9.548170774793448e-15,0
5.087836541422916e-14,0
6.3608659842829636e-18,0
0.0003832384754643984,0
3.305679363383723e-09,0
4.461114074116671e-19,0
4.785741946062003e-25,0
8.595328222651553e-17,0
1.382177826157625e-07,0
0.0005939695661709942,0
0.9798052414417583,1
2.067756849303257e-10,0
3.81466043820012e-26,0
1.7487456135956314e-07,0
8.641747007986625e-19,0
9.567286197378483e-12,0
3.030857327609542e-18,0
1.5601303692469192e-16,0
8.430923403223842e-14,0
1.6555430580731245e-11,0
3.531488162442477e-07,0
1.523942120262447e-17,0
1.4314267975869934e-13,0
4.156781469628014e-21,0
4.246743595165586e-18,0
1.0686548926617342e-10,0
3.976866938151553e-17,0
0.00018470700130965377,0
8.760285788310781e-27,0
2.1244465282565882e-17,0
1.434336765735864e-18,0
3.7943905082479165e-20,0
8.001374821803751e-16,0
3.951556474454162e-08,0
0.012967144572693795,0
1.917486846571288e-15,0
2.6834677012277127e-13,0
1.001576385089177e-20,0
3.8321855035359557e-10,0
7.473349674284198e-21,0
4.8197219516403356e-08,0
6.3227213498721605e-12,0
1.25984810444371e-24,0
1.2113595713713385e-26,0
3.307563474896022e-05,0
0.9835286416836129,1
1.4174317394653586e-07,0
1.711788865252583e-08,0
3.9495585671401853e-14,0
0.1981805384313677,0
1.1632542632071322e-07,0
1.6873837512658777e-20,0
3.2370114135088387e-19,0
3.6862244997235074e-13,0
1.0017979507900341e-25,0
1.6742313487301252e-16,0
1.8055352278389156e-23,0
5.716492926370113e-17,0
4.852842099836756e-13,0
5.989850062163815e-22,0
3.376240545081995e-08,0
1.7356622296902974e-09,0
5.216405666751841e-18,0
1.4053372581614301e-11,0
6.673084242821176e-15,0
2.145574117175021e-22,0
0.008918700832452012,0
1.4992172779557403e-12,0
0.005337604840768955,0
2.779388092476957e-20,0
2.620466218255701e-13,0
7.484535500435119e-15,0
1.1844620233619591e-18,0
1.4742695951173096e-20,0
5.330955217570094e-23,0
4.0141535946621265e-21,0
8.625187375105625e-19,0
3.120702145905847e-16,0
1.7225171357577621e-19,0
2.1587921322871663e-22,0
2.4282350398478182e-23,0
1.161905293243183e-16,0
3.9895105347651175e-14,0
1.2250132353030043e-13,0
2.3611639819988157e-25,0
2.6799735310982214e-17,0
0.00038459491454995805,0
1.953922311237329e-17,0
1.952841507600292e-14,0
4.984788373188602e-08,0
2.027496060871355e-07,0
2.77716283393049e-09,0
2.661873106656737e-07,0
1.842302136069718e-15,0
1.3482431876034405e-12,0
4.434543872468717e-08,0
4.844848467836431e-16,0
6.098873693940263e-24,0
5.3070444932377626e-24,0
4.483760167177189e-14,0
1.0966795058510336e-16,0
8.51238640663627e-19,0
6.919742185328255e-11,0
1.5444687411901422e-14,0
4.618119088716188e-07,0
1.0319028232203042e-11,0
8.160769053200436e-15,0
1.280867429396713e-19,0
1.5565004198618984e-16,0
2.2612106831562538e-13,0
1.9889393021787911e-16,0
2.871583792358855e-14,0
6.6299278488748504e-21,0
8.442155475778584e-18,0
5.005440500702448e-12,0
1.257721630470912e-16,0
6.32500162884435e-19,0
4.946168007120622e-19,0
2.4147363426426585e-13,0
8.623072906687675e-20,0
5.2574597136929996e-15,0
3.1323725405347824e-14,0
1.9060682603854022e-07,0
1.4331184535509866e-15,0
4.591475454066816e-18,0
1.021958424019106e-24,0
4.536739053820413e-19,0
1.0938799370633313e-16,0
0.9999896646439129,1
9.497625985777296e-10,0
1.5207651021338516e-18,0
3.6046106359079386e-10,0
1.048272975120463e-14,0
5.8232606510270014e-08,0
1.4144282794122043e-10,0
2.400805942586737e-16,0
3.310360341706874e-17,0
3.7288346839125675e-20,0
1.1445776844574249e-14,0
8.323111201943639e-15,0
2.23053786513847e-25,0
0.0023005990331597904,0
1.7147260477485915e-12,0
2.2497814394980858e-13,0
2.8394023744462126e-19,0
7.679798802839308e-20,0
1.3674481922320215e-17,0
0.8974196499754243,1
9.104935693645117e-13,0
9.205794585200685e-13,0
3.3014199007871585e-13,0
4.4431388435178823e-13,0
9.683468249479637e-13,0
2.783630833236805e-09,0
2.523598842039701e-15,0
1.713135746810275e-11,0
5.19799058111906e-23,0
2.5234650871585284e-18,0
4.1819456802156615e-14,0
7.394708885516976e-22,0
4.102806059173284e-11,0
2.5305979370834075e-16,0
0.3730712340474155,0
5.684019237968355e-12,0
1.8697467369634267e-14,0
2.4698794145642872e-20,0
1.732852079104165e-23,0
5.975864106615903e-16,0
3.2175385420798902e-12,0
5.512726570178061e-18,0
1.2873200781992864e-13,0
4.060764630718889e-15,0
3.156718112228567e-09,0
3.095990506251302e-15,0
5.2087783771600984e-24,0
2.9257212073849414e-15,0
0.0009590148521596546,0
1.5226099646438814e-22,0
5.082354625332952e-15,0
2.9661257259902356e-13,0
6.83949571817679e-14,0
4.166030408932688e-13,0
2.9477856707951595e-17,0
1.7132007303452517e-23,0
1.2319309236408805e-15,0
4.887080525105072e-18,0
8.938391655620645e-21,0
1.593354567051275e-16,0
1.7604865529375427e-12,0
5.051052917137217e-13,0
2.175143835000103e-05,0
8.208083797810517e-13,0
0.003473439179330001,0
4.47441771053672e-18,0
7.682848247581192e-16,0
1.4173549957241505e-11,0
1.0697932761193012e-24,0
0.015865740557495903,0
1.982395009095556e-12,0
0.9891309535996969,1
2.66094987539224e-13,0
5.89987593004648e-12,0
2.0802138199008353e-12,0
3.159676936333787e-07,0
1.0105127943897205e-11,0
8.047234825185991e-15,0
1.2380526226873338e-23,0
2.232882882201408e-16,0
2.229041308584172e-08,0
3.015185542645932e-19,0
8.37807893600063e-11,0
9.904500615223924e-16,0
1.8600995153679924e-10,0
3.6028304761165925e-24,0
3.668488920378762e-17,0
4.587043833693442e-15,0
1.6321340165069637e-18,0
4.612063345938809e-20,0
8.666700238813822e-21,0
5.089130700636966e-15,0
1.8837866287800353e-22,0
4.016168706828851e-13,0
3.295435193745599e-13,0
6.4146594441568435e-25,0
1.9410572468390107e-10,0
2.0014012183302953e-16,0
1.1035896941516343e-20,0
5.156754918634643e-22,0
7.276649030549414e-12,0
6.804546547626295e-18,0
3.2957080946640677e-22,0
6.4805706464144006e-06,0
2.408273223349161e-11,0
8.736157028689753e-18,0
7.90585827737211e-09,0
3.8579169306144403e-17,0
0.006639322037137176,0
2.2706270313274498e-11,0
1.6325348091674126e-12,0
1.6056388298169783e-14,0
4.379414239258149e-14,0
2.1947014076228734e-18,0
3.5907850759623233e-23,0
1.0540666035232574e-22,0
9.158178416042851e-25,0
2.6819337423738386e-10,0
4.2859435040650924e-24,0
3.1904908917034707e-18,0
1.6985535474767665e-18,0
2.377915130056715e-13,0
2.1624918446623386e-15,0
1.3142516572487098e-16,0
1.7015561001675294e-17,0
5.080893183895794e-13,0
2.6373977612673933e-14,0
2.3146529373767517e-10,0
5.002774828564012e-16,0
3.4736681893873993e-20,0
1.9913377055480574e-18,0
4.360582768723342e-20,0
7.837814764410139e-17,0
